path	scene_label	event_start_time	event_end_time	event_label
TUT-sound-events-2017-development/audio/street/b095.wav	city_center	24.909184	29.517235	car
TUT-sound-events-2017-development/audio/street/b095.wav	city_center	35.608564	41.037362	car
TUT-sound-events-2017-development/audio/street/b095.wav	city_center	40.463827	51.529082	large vehicle
TUT-sound-events-2017-development/audio/street/b095.wav	city_center	50.856663	55.059284	car
TUT-sound-events-2017-development/audio/street/b095.wav	city_center	55.059284	60.517748	car
TUT-sound-events-2017-development/audio/street/b095.wav	city_center	59.30146	66.015765	car
TUT-sound-events-2017-development/audio/street/b095.wav	city_center	66.45086	69.911842	car
TUT-sound-events-2017-development/audio/street/b095.wav	city_center	70.435934	78.059984	car
TUT-sound-events-2017-development/audio/street/b095.wav	city_center	82.104389	96.027426	car
TUT-sound-events-2017-development/audio/street/b095.wav	city_center	98.835766	102.979056	car
TUT-sound-events-2017-development/audio/street/b095.wav	city_center	101.584775	112.472036	car
TUT-sound-events-2017-development/audio/street/b095.wav	city_center	113.154344	120.560846	car
TUT-sound-events-2017-development/audio/street/b095.wav	city_center	123.537291	132.021642	people speaking
TUT-sound-events-2017-development/audio/street/b095.wav	city_center	126.246746	130.676803	car
TUT-sound-events-2017-development/audio/street/b095.wav	city_center	127.116936	135.37385	people walking
TUT-sound-events-2017-development/audio/street/b095.wav	city_center	132.990717	140.070898	car
TUT-sound-events-2017-development/audio/street/b095.wav	city_center	136.11549	144.382293	people walking
TUT-sound-events-2017-development/audio/street/b095.wav	city_center	139.695134	149.010121	car
TUT-sound-events-2017-development/audio/street/b095.wav	city_center	148.149819	154.508138	people walking
TUT-sound-events-2017-development/audio/street/b095.wav	city_center	153.351181	159.027192	car
TUT-sound-events-2017-development/audio/street/b095.wav	city_center	158.334996	164.060449	car
TUT-sound-events-2017-development/audio/street/b095.wav	city_center	163.279256	167.293996	car
TUT-sound-events-2017-development/audio/street/b095.wav	city_center	167.501655	169.993562	car
TUT-sound-events-2017-development/audio/street/b095.wav	city_center	168.955267	173.82042	car
TUT-sound-events-2017-development/audio/street/b095.wav	city_center	173.207331	176.312327	car
TUT-sound-events-2017-development/audio/street/b095.wav	city_center	175.976117	178.517467	car
TUT-sound-events-2017-development/audio/street/b095.wav	city_center	178.448247	182.522318	car
TUT-sound-events-2017-development/audio/street/b095.wav	city_center	181.90923	185.034002	car
TUT-sound-events-2017-development/audio/street/b095.wav	city_center	185.439432	188.030224	car
TUT-sound-events-2017-development/audio/street/b095.wav	city_center	187.446801	190.522131	car
TUT-sound-events-2017-development/audio/street/b095.wav	city_center	190.007928	194.002891	car
TUT-sound-events-2017-development/audio/street/b095.wav	city_center	193.923782	198.55161	car
TUT-sound-events-2017-development/audio/street/b095.wav	city_center	198.55161	214.027145	car
TUT-sound-events-2017-development/audio/street/b095.wav	city_center	218.536311	224.4892	car
TUT-sound-events-2017-development/audio/street/b095.wav	city_center	223.935443	226.793226	car
TUT-sound-events-2017-development/audio/street/b095.wav	city_center	226.021921	229.067586	car
TUT-sound-events-2017-development/audio/street/b095.wav	city_center	233.537197	241.754558	car
TUT-sound-events-2016-development/audio/home/a030.wav	home	5.940996	6.282603	(object) snapping
TUT-sound-events-2016-development/audio/home/a030.wav	home	10.159102	10.693792	object impact
TUT-sound-events-2016-development/audio/home/a030.wav	home	12.127057	12.490943	object impact
TUT-sound-events-2016-development/audio/home/a030.wav	home	14.956456	15.364900	object impact
TUT-sound-events-2016-development/audio/home/a030.wav	home	17.837839	18.261135	(object) snapping
TUT-sound-events-2016-development/audio/home/a030.wav	home	18.751267	19.189416	object impact
TUT-sound-events-2016-development/audio/home/a030.wav	home	23.310981	23.697146	object impact
TUT-sound-events-2016-development/audio/home/a030.wav	home	28.761845	29.185141	(object) snapping
TUT-sound-events-2016-development/audio/home/a030.wav	home	31.932851	32.430410	(object) snapping
TUT-sound-events-2016-development/audio/home/a030.wav	home	33.447805	33.819117	(object) snapping
TUT-sound-events-2016-development/audio/home/a030.wav	home	33.945364	35.556859	drawer
TUT-sound-events-2016-development/audio/home/a030.wav	home	49.733559	50.149429	object impact
TUT-sound-events-2016-development/audio/home/a030.wav	home	51.902023	52.392155	object impact
TUT-sound-events-2016-development/audio/home/a030.wav	home	52.607516	52.926845	(object) snapping
TUT-sound-events-2016-development/audio/home/a030.wav	home	52.993681	53.394698	drawer
TUT-sound-events-2016-development/audio/home/a030.wav	home	53.520944	55.971605	object impact
TUT-sound-events-2016-development/audio/home/a030.wav	home	56.513721	56.959295	(object) snapping
TUT-sound-events-2016-development/audio/home/a030.wav	home	57.687067	58.333151	drawer
TUT-sound-events-2016-development/audio/home/a030.wav	home	58.444544	58.904971	object impact
TUT-sound-events-2016-development/audio/home/a030.wav	home	58.934676	59.736711	drawer
TUT-sound-events-2016-development/audio/home/a030.wav	home	59.825826	60.353089	(object) snapping
TUT-sound-events-2016-development/audio/home/a030.wav	home	61.088287	61.459599	(object) snapping
TUT-sound-events-2016-development/audio/home/a030.wav	home	113.071999	113.695803	object impact
TUT-sound-events-2016-development/audio/home/a030.wav	home	126.624895	127.211568	drawer
TUT-sound-events-2016-development/audio/home/a030.wav	home	127.909635	128.659686	object impact
TUT-sound-events-2016-development/audio/home/a030.wav	home	131.073215	131.875250	object impact
TUT-sound-events-2016-development/audio/home/a030.wav	home	132.268841	132.877793	object impact
TUT-sound-events-2016-development/audio/home/a030.wav	home	168.041060	168.583176	object impact
TUT-sound-events-2016-development/audio/home/a030.wav	home	172.704742	173.499350	object impact
TUT-sound-events-2016-development/audio/home/a030.wav	home	173.699859	179.885920	object impact
TUT-sound-events-2016-development/audio/home/a038.wav	home	0.726097	3.008114	object impact
TUT-sound-events-2016-development/audio/home/a038.wav	home	14.729388	15.218391	object impact
TUT-sound-events-2016-development/audio/home/a038.wav	home	17.670820	18.774783	object impact
TUT-sound-events-2016-development/audio/home/a038.wav	home	19.411969	19.752790	object impact
TUT-sound-events-2016-development/audio/home/a038.wav	home	23.220272	24.679874	object impact
TUT-sound-events-2016-development/audio/home/a038.wav	home	29.095727	29.525457	object impact
TUT-sound-events-2016-development/audio/home/a038.wav	home	29.762550	33.378215	object impact
TUT-sound-events-2016-development/audio/home/a038.wav	home	37.067971	37.608839	object impact
TUT-sound-events-2016-development/audio/home/a038.wav	home	38.386799	38.816530	object impact
TUT-sound-events-2016-development/audio/home/a038.wav	home	47.507461	47.833464	object impact
TUT-sound-events-2016-development/audio/home/a038.wav	home	50.930488	51.767722	object impact
TUT-sound-events-2016-development/audio/home/a038.wav	home	53.234733	53.686691	object impact
TUT-sound-events-2016-development/audio/home/a038.wav	home	55.546387	55.931663	object impact
TUT-sound-events-2016-development/audio/home/a038.wav	home	58.117362	59.799239	(object) rustling
TUT-sound-events-2016-development/audio/home/a038.wav	home	58.576729	59.665874	object impact
TUT-sound-events-2016-development/audio/home/a038.wav	home	60.147469	60.792065	object impact
TUT-sound-events-2016-development/audio/home/a038.wav	home	60.658700	65.319054	(object) rustling
TUT-sound-events-2016-development/audio/home/a038.wav	home	67.645527	68.430897	object impact
TUT-sound-events-2016-development/audio/home/a038.wav	home	68.393851	68.890264	(object) snapping
TUT-sound-events-2016-development/audio/home/a038.wav	home	69.186630	69.549678	object impact
TUT-sound-events-2016-development/audio/home/a038.wav	home	69.668225	70.209093	object impact
TUT-sound-events-2016-development/audio/home/a038.wav	home	73.069024	73.743257	object impact
TUT-sound-events-2016-development/audio/home/a038.wav	home	75.891910	78.188746	object impact
TUT-sound-events-2016-development/audio/home/a038.wav	home	78.900024	79.552029	object impact
TUT-sound-events-2016-development/audio/home/a038.wav	home	81.989639	82.397142	object impact
TUT-sound-events-2016-development/audio/home/a038.wav	home	82.989874	83.345513	object impact
TUT-sound-events-2016-development/audio/home/a038.wav	home	83.930836	84.953298	object impact
TUT-sound-events-2016-development/audio/home/a038.wav	home	85.583076	86.331400	object impact
TUT-sound-events-2016-development/audio/home/a038.wav	home	91.184392	91.888262	object impact
TUT-sound-events-2016-development/audio/home/a038.wav	home	93.066316	94.244371	object impact
TUT-sound-events-2016-development/audio/home/a038.wav	home	94.800057	96.400433	object impact
TUT-sound-events-2016-development/audio/home/a038.wav	home	97.415486	98.393494	object impact
TUT-sound-events-2016-development/audio/home/a038.wav	home	98.852861	102.631527	object impact
TUT-sound-events-2016-development/audio/home/a038.wav	home	103.365033	106.788060	object impact
TUT-sound-events-2016-development/audio/home/a038.wav	home	108.017978	109.173805	object impact
TUT-sound-events-2016-development/audio/home/a038.wav	home	110.270359	111.729962	object impact
TUT-sound-events-2016-development/audio/home/a038.wav	home	117.205323	118.413014	object impact
TUT-sound-events-2016-development/audio/home/a038.wav	home	117.205323	117.857328	object impact
TUT-sound-events-2016-development/audio/home/a038.wav	home	119.279884	121.065489	people walking
TUT-sound-events-2016-development/audio/home/a038.wav	home	138.921537	142.285291	people walking
TUT-sound-events-2016-development/audio/home/a038.wav	home	144.315397	150.257535	object impact
TUT-sound-events-2016-development/audio/home/a038.wav	home	152.146868	153.280467	object impact
TUT-sound-events-2016-development/audio/home/a038.wav	home	159.830155	160.919300	people walking
TUT-sound-events-2016-development/audio/home/a038.wav	home	160.845208	161.526850	object impact
TUT-sound-events-2016-development/audio/home/a038.wav	home	162.504857	166.913301	object impact
TUT-sound-events-2016-development/audio/home/a038.wav	home	168.506268	172.262706	object impact
TUT-sound-events-2016-development/audio/home/a038.wav	home	173.270350	173.944583	object impact
TUT-sound-events-2016-development/audio/home/a038.wav	home	176.078418	179.323625	object impact
TUT-sound-events-2016-development/audio/home/a038.wav	home	177.908477	178.649392	cupboard
TUT-sound-events-2016-development/audio/home/a038.wav	home	179.034668	181.138866	people walking
TUT-sound-events-2016-development/audio/home/b033.wav	home	2.935944	16.516831	(object) rustling
TUT-sound-events-2016-development/audio/home/b033.wav	home	16.748616	17.014740	object impact
TUT-sound-events-2016-development/audio/home/b033.wav	home	17.383879	21.452994	(object) rustling
TUT-sound-events-2016-development/audio/home/b033.wav	home	24.414692	25.135801	(object) rustling
TUT-sound-events-2016-development/audio/home/b033.wav	home	25.135801	25.882664	object impact
TUT-sound-events-2016-development/audio/home/b033.wav	home	26.972912	29.204916	people walking
TUT-sound-events-2016-development/audio/home/b033.wav	home	29.204916	33.119508	(object) rustling
TUT-sound-events-2016-development/audio/home/b033.wav	home	38.132933	38.714542	(object) rustling
TUT-sound-events-2016-development/audio/home/b033.wav	home	39.403459	39.772598	cupboard
TUT-sound-events-2016-development/audio/home/b033.wav	home	43.646413	44.017698	object impact
TUT-sound-events-2016-development/audio/home/b033.wav	home	44.549945	45.919194	dishes
TUT-sound-events-2016-development/audio/home/b033.wav	home	47.226204	47.739136	cupboard
TUT-sound-events-2016-development/audio/home/b033.wav	home	49.033269	50.250141	object impact
TUT-sound-events-2016-development/audio/home/b033.wav	home	56.027598	56.246506	object impact
TUT-sound-events-2016-development/audio/home/b033.wav	home	58.120102	59.083726	object impact
TUT-sound-events-2016-development/audio/home/b033.wav	home	62.637764	63.311657	(object) rustling
TUT-sound-events-2016-development/audio/home/b033.wav	home	64.796799	65.805493	cutlery
TUT-sound-events-2016-development/audio/home/b033.wav	home	67.277757	67.430134	cupboard
TUT-sound-events-2016-development/audio/home/b033.wav	home	68.737145	70.046301	(object) snapping
TUT-sound-events-2016-development/audio/home/b033.wav	home	70.949833	71.269611	object impact
TUT-sound-events-2016-development/audio/home/b033.wav	home	72.061543	72.488629	object impact
TUT-sound-events-2016-development/audio/home/b033.wav	home	75.767958	75.956820	(object) snapping
TUT-sound-events-2016-development/audio/home/b033.wav	home	77.330361	79.015095	(object) rustling
TUT-sound-events-2016-development/audio/home/b033.wav	home	79.309118	79.457203	(object) snapping
TUT-sound-events-2016-development/audio/home/b033.wav	home	79.794150	80.551744	(object) rustling
TUT-sound-events-2016-development/audio/home/b033.wav	home	81.322214	81.607653	(object) rustling
TUT-sound-events-2016-development/audio/home/b033.wav	home	83.206541	83.650796	object impact
TUT-sound-events-2016-development/audio/home/b033.wav	home	86.848571	87.494564	(object) rustling
TUT-sound-events-2016-development/audio/home/b033.wav	home	90.969194	93.302068	dishes
TUT-sound-events-2016-development/audio/home/b033.wav	home	93.302068	96.276642	(object) rustling
TUT-sound-events-2016-development/audio/home/b033.wav	home	97.017067	97.489222	(object) snapping
TUT-sound-events-2016-development/audio/home/b033.wav	home	98.169554	98.594493	(object) rustling
TUT-sound-events-2016-development/audio/home/b033.wav	home	99.407887	99.708349	(object) rustling
TUT-sound-events-2016-development/audio/home/b033.wav	home	100.568958	102.481185	(object) rustling
TUT-sound-events-2016-development/audio/home/b033.wav	home	103.339648	103.534948	object impact
TUT-sound-events-2016-development/audio/home/b033.wav	home	104.198111	106.116776	(object) rustling
TUT-sound-events-2016-development/audio/home/b033.wav	home	107.245655	107.462417	object impact
TUT-sound-events-2016-development/audio/home/b033.wav	home	108.142749	116.714504	(object) rustling
TUT-sound-events-2016-development/audio/home/b033.wav	home	116.978481	120.528226	(object) rustling
TUT-sound-events-2016-development/audio/home/b033.wav	home	120.528226	124.144503	(object) rustling
TUT-sound-events-2016-development/audio/home/b033.wav	home	125.348497	125.983760	(object) rustling
TUT-sound-events-2016-development/audio/home/b033.wav	home	131.241847	132.297756	(object) snapping
TUT-sound-events-2016-development/audio/home/b033.wav	home	133.928836	134.615607	drawer
TUT-sound-events-2016-development/audio/home/b033.wav	home	137.980782	138.279098	object impact
TUT-sound-events-2016-development/audio/home/b033.wav	home	139.684832	141.090565	(object) rustling
TUT-sound-events-2016-development/audio/home/b033.wav	home	142.595022	143.114392	drawer
TUT-sound-events-2016-development/audio/home/b033.wav	home	145.189727	146.015997	(object) rustling
TUT-sound-events-2016-development/audio/home/b033.wav	home	152.885849	153.109049	object impact
TUT-sound-events-2016-development/audio/home/b033.wav	home	161.672219	161.893273	object impact
TUT-sound-events-2016-development/audio/home/b033.wav	home	162.713106	164.938671	(object) rustling
TUT-sound-events-2016-development/audio/home/b033.wav	home	181.464087	182.406250	drawer
TUT-sound-events-2016-development/audio/home/b033.wav	home	182.640182	186.556920	(object) rustling
TUT-sound-events-2016-development/audio/home/b033.wav	home	191.754914	193.158501	water tap running 
TUT-sound-events-2016-development/audio/home/b033.wav	home	193.276540	193.847418	object impact
TUT-sound-events-2016-development/audio/home/b033.wav	home	194.514873	195.338998	(object) rustling
TUT-sound-events-2016-development/audio/home/b033.wav	home	203.603852	203.897875	(object) snapping
TUT-sound-events-2016-development/audio/home/b033.wav	home	206.320888	206.662127	(object) snapping
TUT-sound-events-2016-development/audio/home/b033.wav	home	208.941346	209.361993	dishes
TUT-sound-events-2016-development/audio/home/b033.wav	home	214.195141	215.184520	(object) rustling
TUT-sound-events-2016-development/audio/home/b033.wav	home	215.918506	216.143852	drawer
TUT-sound-events-2016-development/audio/home/b033.wav	home	217.199762	218.708511	water tap running 
TUT-sound-events-2016-development/audio/home/b033.wav	home	219.330897	219.953283	(object) snapping
TUT-sound-events-2016-development/audio/home/b033.wav	home	221.354724	224.101806	(object) rustling
TUT-sound-events-2016-development/audio/home/b033.wav	home	224.101806	224.359345	object impact
TUT-sound-events-2016-development/audio/home/b033.wav	home	225.273608	226.887519	(object) rustling
TUT-sound-events-2016-development/audio/home/b033.wav	home	228.724630	230.973803	(object) rustling
TUT-sound-events-2016-development/audio/home/b033.wav	home	231.315042	237.204100	(object) rustling
TUT-sound-events-2016-development/audio/home/b033.wav	home	240.801060	240.856860	object impact
TUT-acoustic-scenes-2016-development/audio/a121_0_30.wav	office	0	30.000000	fan
TUT-acoustic-scenes-2016-development/audio/a121_0_30.wav	office	0.128378	0.16723	(object) impact
TUT-acoustic-scenes-2016-development/audio/a121_0_30.wav	office	4.138517	4.499159	(object) impact
TUT-acoustic-scenes-2016-development/audio/a121_0_30.wav	office	8.523655	8.791392	mouse clicking
TUT-acoustic-scenes-2016-development/audio/a121_0_30.wav	office	10.597981	10.830245	mouse clicking
TUT-acoustic-scenes-2016-development/audio/a121_0_30.wav	office	11.085312	11.332779	mouse clicking
TUT-acoustic-scenes-2016-development/audio/a121_0_30.wav	office	12.40457	12.453557	(object) impact
TUT-acoustic-scenes-2016-development/audio/a121_0_30.wav	office	12.490719	12.52957	(object) impact
TUT-acoustic-scenes-2016-development/audio/a121_0_30.wav	office	13.021969	13.081936	(object) impact
TUT-acoustic-scenes-2016-development/audio/a121_0_30.wav	office	13.211159	13.321801	keyboard typing
TUT-acoustic-scenes-2016-development/audio/a121_0_30.wav	office	13.356429	13.43751	keyboard typing
TUT-acoustic-scenes-2016-development/audio/a121_0_30.wav	office	13.632612	13.693423	keyboard typing
TUT-acoustic-scenes-2016-development/audio/a121_0_30.wav	office	13.788017	14.108963	keyboard typing
TUT-acoustic-scenes-2016-development/audio/a121_0_30.wav	office	14.239876	14.698491	(object) impact
TUT-acoustic-scenes-2016-development/audio/a121_0_30.wav	office	14.978052	15.046464	keyboard typing
TUT-acoustic-scenes-2016-development/audio/a121_0_30.wav	office	16.685823	16.952716	mouse clicking
TUT-acoustic-scenes-2016-development/audio/a121_0_30.wav	office	17.522817	17.581939	(object) impact
TUT-acoustic-scenes-2016-development/audio/a121_0_30.wav	office	17.605588	17.656263	(object) impact
TUT-acoustic-scenes-2016-development/audio/a121_0_30.wav	office	19.831096	19.90711	keyboard typing
TUT-acoustic-scenes-2016-development/audio/a121_0_30.wav	office	20.923158	20.965387	mouse wheeling
TUT-acoustic-scenes-2016-development/audio/a121_0_30.wav	office	21.212854	21.257617	mouse wheeling
TUT-acoustic-scenes-2016-development/audio/a121_0_30.wav	office	21.400354	21.431604	mouse wheeling
TUT-acoustic-scenes-2016-development/audio/a121_0_30.wav	office	21.714543	21.782111	mouse wheeling
TUT-acoustic-scenes-2016-development/audio/a121_0_30.wav	office	22.174003	22.266064	mouse wheeling
TUT-acoustic-scenes-2016-development/audio/a121_0_30.wav	office	22.574341	22.678227	mouse wheeling
TUT-acoustic-scenes-2016-development/audio/a121_0_30.wav	office	23.050693	23.211166	mouse wheeling
TUT-acoustic-scenes-2016-development/audio/a121_0_30.wav	office	23.450187	23.532112	mouse wheeling
TUT-acoustic-scenes-2016-development/audio/a121_0_30.wav	office	23.911336	24.089545	mouse wheeling
TUT-acoustic-scenes-2016-development/audio/a121_0_30.wav	office	24.855593	25.076877	mouse clicking
TUT-acoustic-scenes-2016-development/audio/a121_0_30.wav	office	27.440055	27.684987	mouse clicking
TUT-acoustic-scenes-2016-development/audio/a121_0_30.wav	office	29.83955	29.996644	mouse clicking
TUT-acoustic-scenes-2016-development/audio/a121_120_150.wav	office	0	30.000000	fan
TUT-acoustic-scenes-2016-development/audio/a121_120_150.wav	office	4.964531	5.244092	mouse clicking
TUT-acoustic-scenes-2016-development/audio/a121_120_150.wav	office	8.259297	8.437506	(object) impact
TUT-acoustic-scenes-2016-development/audio/a121_120_150.wav	office	9.942575	10.058285	(object) impact
TUT-acoustic-scenes-2016-development/audio/a121_120_150.wav	office	21.98228	22.248328	(object) impact
TUT-acoustic-scenes-2016-development/audio/a121_120_150.wav	office	27.826035	27.951035	mouse clicking
TUT-acoustic-scenes-2016-development/audio/a121_120_150.wav	office	28.02367	28.14867	mouse clicking
TUT-acoustic-scenes-2016-development/audio/a121_120_150.wav	office	28.288873	28.331102	mouse clicking
TUT-acoustic-scenes-2016-development/audio/a121_120_150.wav	office	28.810833	29.001711	(object) impact
TUT-acoustic-scenes-2016-development/audio/a121_150_180.wav	office	0.000000	30.000000	fan
TUT-acoustic-scenes-2016-development/audio/a121_150_180.wav	office	1.339528	1.585305	mouse clicking
TUT-acoustic-scenes-2016-development/audio/a121_150_180.wav	office	8.542236	8.627540	mouse clicking
TUT-acoustic-scenes-2016-development/audio/a121_150_180.wav	office	9.827710	10.041393	mouse clicking
TUT-acoustic-scenes-2016-development/audio/a121_150_180.wav	office	12.092070	12.300685	mouse clicking
TUT-acoustic-scenes-2016-development/audio/a121_150_180.wav	office	15.944269	16.091228	mouse clicking
TUT-acoustic-scenes-2016-development/audio/a121_150_180.wav	office	16.693425	16.715384	mouse clicking
TUT-acoustic-scenes-2016-development/audio/a121_150_180.wav	office	17.248324	17.467919	(object) impact
TUT-acoustic-scenes-2016-development/audio/a121_150_180.wav	office	22.613193	22.810828	mouse wheeling
TUT-acoustic-scenes-2016-development/audio/a121_150_180.wav	office	22.982281	23.166403	mouse wheeling
TUT-acoustic-scenes-2016-development/audio/a121_150_180.wav	office	23.461166	23.637687	mouse wheeling
TUT-acoustic-scenes-2016-development/audio/a121_150_180.wav	office	23.802383	23.972991	mouse wheeling
TUT-acoustic-scenes-2016-development/audio/a121_150_180.wav	office	24.153734	24.407113	mouse wheeling
TUT-acoustic-scenes-2016-development/audio/a121_150_180.wav	office	24.537181	24.675694	mouse wheeling
TUT-acoustic-scenes-2016-development/audio/a121_150_180.wav	office	26.668939	27.232284	breathing
TUT-acoustic-scenes-2016-development/audio/a121_180_210.wav	office	0	0.203547	mouse clicking
TUT-acoustic-scenes-2016-development/audio/a121_180_210.wav	office	0	30.000000	fan
